"userID","movieID","rating"
263,12192,2
263,3428,2
263,1294,5
263,80679,1
263,5121,4
263,75297,3
263,22840,3
263,19613,5
263,38256,4
263,52550,3
263,81580,5
263,44825,1
263,34638,3
263,85230,2
263,6365,5
263,64690,4
263,76983,3
263,61172,5
263,24172,1
264,69689,1
264,12192,4
264,3428,5
264,1294,4
264,80679,1
264,5121,5
264,75297,1
264,22840,5
264,19613,3
264,38256,2
264,52550,5
264,81580,5
264,44825,4
264,34638,3
264,85230,4
264,6365,5
264,64690,4
264,76983,5
264,61172,3
264,24172,1
265,69689,2
265,12192,3
265,3428,5
265,1294,4
265,80679,3
265,5121,2
265,75297,2
265,22840,2
265,19613,5
265,38256,2
265,52550,2
265,81580,3
265,44825,5
265,34638,4
265,85230,4
265,6365,2
265,64690,3
265,76983,3
265,61172,5
265,24172,3
266,69689,3
266,12192,3
266,3428,4
266,1294,4
266,80679,3
266,5121,4
266,75297,3
266,22840,4
266,19613,3
266,38256,4
266,52550,1
266,81580,5
266,44825,1
266,34638,4
266,85230,5
266,6365,2
266,64690,2
266,76983,2
266,61172,5
266,24172,5
267,69689,5
267,12192,4
267,3428,2
267,1294,5
267,80679,2
267,5121,3
267,75297,3
267,22840,2
267,19613,5
267,38256,2
267,52550,2
267,81580,3
267,44825,4
267,34638,4
267,85230,3
267,6365,4
267,64690,2
267,76983,5
267,61172,4
267,24172,3
268,69689,1
268,12192,3
268,3428,2
268,1294,4
268,80679,2
268,5121,3
268,75297,2
268,22840,3
268,19613,2
268,38256,1
268,52550,2
268,81580,1
268,44825,3
268,34638,5
268,85230,4
268,6365,4
268,64690,2
268,76983,3
268,61172,3
268,24172,3
269,69689,1
269,12192,5
269,3428,4
269,1294,3
269,80679,2
269,5121,5
269,75297,2
269,22840,1
269,19613,1
269,38256,1
269,52550,5
269,81580,5
269,44825,2
269,34638,3
269,85230,5
269,6365,5
269,64690,4
269,76983,1
269,61172,1
269,24172,4
270,69689,1
270,12192,2
270,3428,3
270,1294,4
270,80679,1
270,5121,5
270,75297,2
270,22840,4
270,19613,2
270,38256,3
270,52550,4
270,81580,4
270,44825,5
270,34638,3
270,85230,2
270,6365,4
270,64690,3
270,76983,4
270,61172,3
270,24172,2
271,69689,2
271,12192,5
271,3428,2
271,1294,3
271,80679,4
271,5121,3
271,75297,4
271,22840,5
271,19613,4
271,38256,4
271,52550,2
271,81580,4
271,44825,5
271,34638,3
271,85230,3
271,6365,4
271,64690,5
271,76983,2
271,61172,1
271,24172,2
272,69689,5
272,12192,4
272,3428,4
272,1294,2
272,80679,3
272,5121,1
272,75297,4
272,22840,1
272,19613,2
272,38256,4
272,52550,5
272,81580,5
272,44825,4
272,34638,5
272,85230,3
272,6365,2
272,64690,3
272,76983,5
272,61172,5
272,24172,1
273,69689,5
273,12192,4
273,3428,5
273,1294,3
273,80679,2
273,5121,3
273,75297,3
273,22840,1
273,19613,2
273,38256,3
273,52550,2
273,81580,1
273,44825,3
273,34638,2
273,85230,4
273,6365,5
273,64690,5
273,76983,3
273,61172,2
273,24172,5
274,69689,2
274,12192,1
274,3428,2
274,1294,5
274,80679,4
274,5121,2
274,75297,5
274,22840,2
274,19613,5
274,38256,5
274,52550,3
274,81580,3
274,44825,3
274,34638,4
274,85230,4
274,6365,1
274,64690,4
274,76983,4
274,61172,4
274,24172,2
275,69689,1
275,12192,2
275,3428,1
275,1294,1
275,80679,3
275,5121,5
275,75297,1
275,22840,4
275,19613,1
275,38256,5
275,52550,5
275,81580,5
275,44825,5
275,34638,2
275,85230,2
275,6365,3
275,64690,1
275,76983,2
275,61172,5
275,24172,3
276,69689,2
276,12192,1
276,3428,4
276,1294,5
276,80679,1
276,5121,2
276,75297,5
276,22840,4
276,19613,1
276,38256,1
276,52550,3
276,81580,2
276,44825,1
276,34638,3
276,85230,2
276,6365,4
276,64690,3
276,76983,2
276,61172,1
276,24172,1
277,69689,3
277,12192,4
277,3428,2
277,1294,4
277,80679,2
277,5121,5
277,75297,4
277,22840,5
277,19613,1
277,38256,1
277,52550,1
277,81580,4
277,44825,2
277,34638,3
277,85230,4
277,6365,3
277,64690,4
277,76983,1
277,61172,3
277,24172,5
278,69689,5
278,12192,5
278,3428,1
278,1294,1
278,80679,2
278,5121,4
278,75297,4
278,22840,4
278,19613,2
278,38256,1
278,52550,1
278,81580,3
278,44825,4
278,34638,3
278,85230,5
278,6365,4
278,64690,1
278,76983,1
278,61172,5
278,24172,1
279,69689,1
279,12192,3
279,3428,1
279,1294,3
279,80679,2
279,5121,1
279,75297,1
279,22840,5
279,19613,4
279,38256,1
279,52550,5
279,81580,5
279,44825,1
279,34638,5
279,85230,1
279,6365,2
279,64690,5
279,76983,3
279,61172,4
279,24172,4
280,69689,1
280,12192,1
280,3428,5
280,1294,4
280,80679,2
280,5121,3
280,75297,2
280,22840,4
280,19613,2
280,38256,3
280,52550,3
280,81580,4
280,44825,3
280,34638,2
280,85230,1
280,6365,2
280,64690,4
280,76983,5
280,61172,1
280,24172,5
281,69689,5
281,12192,2
281,3428,1
281,1294,5
281,80679,1
281,5121,4
281,75297,5
281,22840,1
281,19613,3
281,38256,1
281,52550,4
281,81580,3
281,44825,2
281,34638,5
281,85230,2
281,6365,4
281,64690,3
281,76983,5
281,61172,2
281,24172,1
282,69689,2
282,12192,5
282,3428,2
282,1294,1
282,80679,5
282,5121,2
282,75297,5
282,22840,4
282,19613,1
282,38256,5
282,52550,3
282,81580,2
282,44825,1
282,34638,1
282,85230,1
282,6365,3
282,64690,3
282,76983,4
282,61172,4
282,24172,4
283,69689,3
283,12192,1
283,3428,3
283,1294,5
283,80679,3
283,5121,3
283,75297,4
283,22840,2
283,19613,5
283,38256,5
283,52550,3
283,81580,3
283,44825,4
283,34638,1
283,85230,2
283,6365,4
283,64690,4
283,76983,3
283,61172,2
283,24172,3
284,69689,3
284,12192,2
284,3428,3
284,1294,1
284,80679,3
284,5121,5
284,75297,4
284,22840,5
284,19613,1
284,38256,4
284,52550,2
284,81580,1
284,44825,4
284,34638,3
284,85230,1
284,6365,4
284,64690,1
284,76983,1
284,61172,4
284,24172,4
285,69689,2
285,12192,4
285,3428,5
285,1294,1
285,80679,5
285,5121,5
285,75297,3
285,22840,5
285,19613,2
285,38256,1
285,52550,3
285,81580,1
285,44825,3
285,34638,1
285,85230,4
285,6365,1
285,64690,2
285,76983,5
285,61172,2
285,24172,3
286,69689,5
286,12192,1
286,3428,4
286,1294,1
286,80679,2
286,5121,1
286,75297,3
286,22840,2
286,19613,5
286,38256,3
286,52550,5
286,81580,3
286,44825,4
286,34638,3
286,85230,5
286,6365,5
286,64690,2
286,76983,4
286,61172,3
286,24172,5
287,69689,1
287,12192,3
287,3428,2
287,1294,5
287,80679,4
287,5121,3
287,75297,5
287,22840,1
287,19613,5
287,38256,3
287,52550,2
287,81580,5
287,44825,1
287,34638,5
287,85230,3
287,6365,3
287,64690,1
287,76983,3
287,61172,2
287,24172,1
288,69689,1
288,12192,2
288,3428,4
288,1294,3
288,80679,1
288,5121,3
288,75297,5
288,22840,2
288,19613,4
288,38256,5
288,52550,2
288,81580,2
288,44825,5
288,34638,4
288,85230,3
288,6365,4
288,64690,3
288,76983,2
288,61172,5
288,24172,2
289,69689,2
289,12192,4
289,3428,3
289,1294,4
289,80679,4
289,5121,5
289,75297,5
289,22840,2
289,19613,4
289,38256,3
289,52550,4
289,81580,3
289,44825,2
289,34638,4
289,85230,4
289,6365,5
289,64690,2
289,76983,3
289,61172,1
289,24172,3
290,69689,3
290,12192,3
290,3428,2
290,1294,3
290,80679,5
290,5121,1
290,75297,4
290,22840,5
290,19613,1
290,38256,5
290,52550,5
290,81580,2
290,44825,3
290,34638,5
290,85230,5
290,6365,1
290,64690,4
290,76983,2
290,61172,2
290,24172,2
291,69689,3
291,12192,1
291,3428,2
291,1294,1
291,80679,1
291,5121,1
291,75297,3
291,22840,5
291,19613,3
291,38256,2
291,52550,4
291,81580,4
291,44825,4
291,34638,4
291,85230,5
291,6365,1
291,64690,5
291,76983,4
291,61172,1
291,24172,4
292,69689,5
292,12192,5
292,3428,5
292,1294,2
292,80679,5
292,5121,3
292,75297,5
292,22840,5
292,19613,3
292,38256,5
292,52550,4
292,81580,5
292,44825,1
292,34638,2
292,85230,3
292,6365,2
292,64690,5
292,76983,4
292,61172,4
292,24172,3
293,69689,1
293,12192,5
293,3428,2
293,1294,5
293,80679,4
293,5121,4
293,75297,2
293,22840,1
293,19613,1
293,38256,2
293,52550,4
293,81580,3
293,44825,2
293,34638,5
293,85230,1
293,6365,5
293,64690,2
293,76983,1
293,61172,4
293,24172,1
294,69689,2
294,12192,2
294,3428,1
294,1294,5
294,80679,1
294,5121,3
294,75297,5
294,22840,2
294,19613,5
294,38256,5
294,52550,4
294,81580,5
294,44825,3
294,34638,2
294,85230,3
294,6365,3
294,64690,3
294,76983,5
294,61172,5
294,24172,2
295,69689,3
295,12192,2
295,3428,3
295,1294,2
295,80679,2
295,5121,4
295,75297,4
295,22840,1
295,19613,2
295,38256,1
295,52550,3
295,81580,5
295,44825,1
295,34638,3
295,85230,3
295,6365,3
295,64690,1
295,76983,1
295,61172,2
295,24172,5
296,69689,1
296,12192,5
296,3428,1
296,1294,3
296,80679,3
296,5121,4
296,75297,4
296,22840,3
296,19613,3
296,38256,3
296,52550,1
296,81580,2
296,44825,4
296,34638,2
296,85230,2
296,6365,5
296,64690,4
296,76983,3
296,61172,1
296,24172,1
297,69689,2
297,12192,5
297,3428,2
297,1294,4
297,80679,5
297,5121,1
297,75297,3
297,22840,2
297,19613,4
297,38256,5
297,52550,5
297,81580,3
297,44825,3
297,34638,1
297,85230,4
297,6365,5
297,64690,4
297,76983,2
297,61172,5
297,24172,3
298,69689,1
298,12192,3
298,3428,4
298,1294,1
298,80679,3
298,5121,5
298,75297,1
298,22840,3
298,19613,1
298,38256,3
298,52550,1
298,81580,4
298,44825,4
298,34638,1
298,85230,1
298,6365,5
298,64690,2
298,76983,4
298,61172,5
298,24172,1
299,69689,2
299,12192,5
299,3428,2
299,1294,1
299,80679,4
299,5121,2
299,75297,3
299,22840,2
299,19613,3
299,38256,3
299,52550,1
299,81580,2
299,44825,1
299,34638,5
299,85230,3
299,6365,3
299,64690,4
299,76983,3
299,61172,3
299,24172,4
300,69689,1
300,12192,3
300,3428,2
300,1294,1
300,80679,4
300,5121,1
300,75297,2
300,22840,1
300,19613,5
300,38256,4
300,52550,5
300,81580,2
300,44825,1
300,34638,4
300,85230,4
300,6365,5
300,64690,5
300,76983,3
300,61172,1
300,24172,3
301,69689,1
301,12192,3
301,3428,1
301,1294,4
301,80679,4
301,5121,2
301,75297,1
301,22840,4
301,19613,1
301,38256,2
301,52550,3
301,81580,3
301,44825,5
301,34638,3
301,85230,2
301,6365,1
301,64690,2
301,76983,1
301,61172,5
301,24172,1
302,69689,1
302,12192,3
302,3428,2
302,1294,3
302,80679,2
302,5121,2
302,75297,2
302,22840,3
302,19613,1
302,38256,5
302,52550,5
302,81580,5
302,44825,1
302,34638,5
302,85230,3
302,6365,1
302,64690,1
302,76983,2
302,61172,1
302,24172,2
303,69689,2
303,12192,2
303,3428,4
303,1294,2
303,80679,1
303,5121,4
303,75297,1
303,22840,2
303,19613,1
303,38256,3
303,52550,5
303,81580,2
303,44825,4
303,34638,1
303,85230,1
303,6365,4
303,64690,3
303,76983,3
303,61172,2
303,24172,4
304,69689,4
304,12192,5
304,3428,2
304,1294,5
304,80679,4
304,5121,1
304,75297,5
304,22840,2
304,19613,2
304,38256,4
304,52550,3
304,81580,2
304,44825,1
304,34638,2
304,85230,4
304,6365,3
304,64690,2
304,76983,1
304,61172,1
304,24172,2
305,69689,4
305,12192,4
305,3428,2
305,1294,3
305,80679,3
305,5121,4
305,75297,4
305,22840,2
305,19613,2
305,38256,3
305,52550,1
305,81580,1
305,44825,3
305,34638,2
305,85230,4
305,6365,4
305,64690,2
305,76983,4
305,61172,4
305,24172,3
306,69689,1
306,12192,1
306,3428,1
306,1294,1
306,80679,2
306,5121,2
306,75297,2
306,22840,1
306,19613,2
306,38256,2
306,52550,3
306,81580,4
306,44825,2
306,34638,5
306,85230,3
306,6365,4
306,64690,1
306,76983,3
306,61172,4
306,24172,3
307,69689,3
307,12192,3
307,3428,1
307,1294,5
307,80679,4
307,5121,1
307,75297,4
307,22840,1
307,19613,4
307,38256,4
307,52550,2
307,81580,4
307,44825,1
307,34638,5
307,85230,3
307,6365,1
307,64690,2
307,76983,2
307,61172,2
307,24172,3
308,69689,1
308,12192,1
308,3428,1
308,1294,4
308,80679,5
308,5121,2
308,75297,3
308,22840,3
308,19613,4
308,38256,2
308,52550,2
308,81580,3
308,44825,2
308,34638,4
308,85230,3
308,6365,2
308,64690,3
308,76983,2
308,61172,4
308,24172,5
309,69689,1
309,12192,2
309,3428,1
309,1294,4
309,80679,3
309,5121,4
309,75297,5
309,22840,3
309,19613,4
309,38256,1
309,52550,1
309,81580,3
309,44825,1
309,34638,5
309,85230,5
309,6365,5
309,64690,3
309,76983,1
309,61172,5
309,24172,4
310,69689,4
310,12192,2
310,3428,2
310,1294,4
310,80679,5
310,5121,1
310,75297,1
310,22840,2
310,19613,5
310,38256,4
310,52550,5
310,81580,4
310,44825,1
310,34638,2
310,85230,2
310,6365,3
310,64690,5
310,76983,2
310,61172,4
310,24172,3
311,69689,3
311,12192,5
311,3428,5
311,1294,1
311,80679,2
311,5121,1
311,75297,3
311,22840,4
311,19613,3
311,38256,1
311,52550,2
311,81580,3
311,44825,5
311,34638,1
311,85230,5
311,6365,2
311,64690,2
311,76983,5
311,61172,2
311,24172,2
312,69689,2
312,12192,4
312,3428,5
312,1294,1
312,80679,2
312,5121,2
312,75297,3
312,22840,4
312,19613,4
312,38256,4
312,52550,2
312,81580,5
312,44825,2
312,34638,4
312,85230,5
312,6365,3
312,64690,2
312,76983,3
312,61172,1
312,24172,4
313,69689,1
313,12192,1
313,3428,3
313,1294,3
313,80679,2
313,5121,2
313,75297,3
313,22840,3
313,19613,2
313,38256,1
313,52550,3
313,81580,5
313,44825,2
313,34638,1
313,85230,5
313,6365,2
313,64690,1
313,76983,1
313,61172,4
313,24172,1
314,69689,5
314,12192,2
314,3428,1
314,1294,1
314,80679,5
314,5121,4
314,75297,1
314,22840,2
314,19613,5
314,38256,2
314,52550,2
314,81580,3
314,44825,3
314,34638,5
314,85230,2
314,6365,2
314,64690,5
314,76983,1
314,61172,5
314,24172,3
315,69689,5
315,12192,1
315,3428,3
315,1294,1
315,80679,4
315,5121,4
315,75297,1
315,22840,4
315,19613,4
315,38256,4
315,52550,2
315,81580,2
315,44825,4
315,34638,1
315,85230,4
315,6365,1
315,64690,5
315,76983,1
315,61172,4
315,24172,5
316,69689,1
316,12192,4
316,3428,5
316,1294,2
316,80679,5
316,5121,1
316,75297,4
316,22840,3
316,19613,4
316,38256,4
316,52550,1
316,81580,3
316,44825,1
316,34638,2
316,85230,4
316,6365,3
316,64690,5
316,76983,4
316,61172,3
316,24172,3
317,69689,4
317,12192,2
317,3428,4
317,1294,4
317,80679,5
317,5121,1
317,75297,2
317,22840,4
317,19613,3
317,38256,4
317,52550,5
317,81580,5
317,44825,4
317,34638,2
317,85230,1
317,6365,3
317,64690,3
317,76983,1
317,61172,3
317,24172,2
318,69689,2
318,12192,2
318,3428,3
318,1294,3
318,80679,1
318,5121,5
318,75297,3
318,22840,4
318,19613,4
318,38256,4
318,52550,2
318,81580,5
318,44825,3
318,34638,5
318,85230,3
318,6365,2
318,64690,2
318,76983,1
318,61172,3
318,24172,4
319,69689,1
319,12192,4
319,3428,1
319,1294,2
319,80679,3
319,5121,2
319,75297,5
319,22840,3
319,19613,2
319,38256,2
319,52550,2
319,81580,4
319,44825,1
319,34638,3
319,85230,3
319,6365,4
319,64690,3
319,76983,1
319,61172,3
319,24172,3
320,69689,2
320,12192,4
320,3428,3
320,1294,4
320,80679,5
320,5121,3
320,75297,2
320,22840,5
320,19613,5
320,38256,1
320,52550,4
320,81580,2
320,44825,1
320,34638,1
320,85230,2
320,6365,1
320,64690,1
320,76983,2
320,61172,5
320,24172,4
321,69689,1
321,12192,3
321,3428,3
321,1294,2
321,80679,2
321,5121,3
321,75297,5
321,22840,1
321,19613,2
321,38256,5
321,52550,5
321,81580,5
321,44825,5
321,34638,1
321,85230,1
321,6365,2
321,64690,5
321,76983,3
321,61172,1
321,24172,2
322,69689,5
322,12192,5
322,3428,3
322,1294,3
322,80679,1
322,5121,5
322,75297,2
322,22840,3
322,19613,1
322,38256,4
322,52550,3
322,81580,4
322,44825,3
322,34638,1
322,85230,4
322,6365,5
322,64690,5
322,76983,1
322,61172,3
322,24172,1
323,69689,3
323,12192,4
323,3428,1
323,1294,1
323,80679,5
323,5121,2
323,75297,3
323,22840,4
323,19613,1
323,38256,4
323,52550,1
323,81580,2
323,44825,3
323,34638,4
323,85230,3
323,6365,1
323,64690,5
323,76983,2
323,61172,1
323,24172,4
324,69689,4
324,12192,4
324,3428,5
324,1294,1
324,80679,2
324,5121,3
324,75297,5
324,22840,2
324,19613,3
324,38256,2
324,52550,4
324,81580,2
324,44825,5
324,34638,3
324,85230,5
324,6365,5
324,64690,2
324,76983,2
324,61172,5
324,24172,1
325,69689,4
325,12192,3
325,3428,3
325,1294,1
325,80679,5
325,5121,5
325,75297,2
325,22840,2
325,19613,3
325,38256,5
325,52550,1
325,81580,2
325,44825,1
325,34638,3
325,85230,1
325,6365,2
325,64690,5
325,76983,3
325,61172,4
325,24172,1
326,69689,4
326,12192,3
326,3428,4
326,1294,2
326,80679,4
326,5121,4
326,75297,1
326,22840,5
326,19613,5
326,38256,5
326,52550,1
326,81580,5
326,44825,2
326,34638,1
326,85230,3
326,6365,2
326,64690,5
326,76983,2
326,61172,2
326,24172,1
327,69689,1
327,12192,3
327,3428,3
327,1294,3
327,80679,5
327,5121,1
327,75297,1
327,22840,2
327,19613,4
327,38256,5
327,52550,1
327,81580,2
327,44825,4
327,34638,4
327,85230,3
327,6365,2
327,64690,3
327,76983,5
327,61172,1
327,24172,4
328,69689,2
328,12192,5
328,3428,2
328,1294,3
328,80679,2
328,5121,4
328,75297,4
328,22840,5
328,19613,2
328,38256,1
328,52550,4
328,81580,4
328,44825,5
328,34638,2
328,85230,4
328,6365,1
328,64690,2
328,76983,3
328,61172,2
328,24172,2
329,69689,3
329,12192,4
329,3428,2
329,1294,2
329,80679,2
329,5121,2
329,75297,4
329,22840,2
329,19613,2
329,38256,4
329,52550,2
329,81580,5
329,44825,2
329,34638,5
329,85230,4
329,6365,5
329,64690,5
329,76983,5
329,61172,5
329,24172,2
330,69689,3
330,12192,1
330,3428,4
330,1294,5
330,80679,5
330,5121,2
330,75297,5
330,22840,4
330,19613,3
330,38256,1
330,52550,5
330,81580,5
330,44825,3
330,34638,3
330,85230,2
330,6365,5
330,64690,2
330,76983,1
330,61172,2
330,24172,5
331,69689,3
331,12192,4
331,3428,5
331,1294,3
331,80679,4
331,5121,4
331,75297,3
331,22840,1
331,19613,2
331,38256,2
331,52550,2
331,81580,4
331,44825,4
331,34638,3
331,85230,4
331,6365,4
331,64690,3
331,76983,3
331,61172,3
331,24172,5
332,69689,2
332,12192,4
332,3428,2
332,1294,4
332,80679,2
332,5121,2
332,75297,4
332,22840,4
332,19613,3
332,38256,2
332,52550,5
332,81580,3
332,44825,3
332,34638,4
332,85230,3
332,6365,4
332,64690,2
332,76983,2
332,61172,3
332,24172,2
333,69689,2
333,12192,3
333,3428,1
333,1294,3
333,80679,1
333,5121,2
333,75297,1
333,22840,4
333,19613,3
333,38256,1
333,52550,4
333,81580,4
333,44825,5
333,34638,4
333,85230,1
333,6365,1
333,64690,2
333,76983,4
333,61172,4
333,24172,5
334,69689,1
334,12192,1
334,3428,3
334,1294,1
334,80679,2
334,5121,2
334,75297,4
334,22840,1
334,19613,4
334,38256,2
334,52550,2
334,81580,3
334,44825,4
334,34638,4
334,85230,1
334,6365,2
334,64690,2
334,76983,4
334,61172,1
334,24172,1
335,69689,5
335,12192,1
335,3428,2
335,1294,2
335,80679,3
335,5121,5
335,75297,5
335,22840,3
335,19613,1
335,38256,3
335,52550,4
335,81580,1
335,44825,1
335,34638,3
335,85230,4
335,6365,2
335,64690,4
335,76983,4
335,61172,4
335,24172,2
336,69689,3
336,12192,3
336,3428,4
336,1294,4
336,80679,1
336,5121,2
336,75297,5
336,22840,3
336,19613,5
336,38256,4
336,52550,4
336,81580,1
336,44825,5
336,34638,4
336,85230,5
336,6365,3
336,64690,1
336,76983,4
336,61172,5
336,24172,5
337,69689,2
337,12192,1
337,3428,2
337,1294,5
337,80679,2
337,5121,1
337,75297,1
337,22840,3
337,19613,3
337,38256,5
337,52550,2
337,81580,1
337,44825,2
337,34638,2
337,85230,5
337,6365,1
337,64690,2
337,76983,5
337,61172,2
337,24172,3
338,69689,1
338,12192,5
338,3428,1
338,1294,4
338,80679,1
338,5121,3
338,75297,3
338,22840,5
338,19613,2
338,38256,2
338,52550,1
338,81580,4
338,44825,2
338,34638,1
338,85230,3
338,6365,3
338,64690,1
338,76983,4
338,61172,1
338,24172,4
339,69689,4
339,12192,4
339,3428,5
339,1294,2
339,80679,2
339,5121,2
339,75297,4
339,22840,3
339,19613,5
339,38256,2
339,52550,2
339,81580,4
339,44825,2
339,34638,1
339,85230,4
339,6365,1
339,64690,2
339,76983,1
339,61172,5
339,24172,2
340,69689,1
340,12192,5
340,3428,3
340,1294,3
340,80679,3
340,5121,1
340,75297,1
340,22840,2
340,19613,5
340,38256,1
340,52550,4
340,81580,3
340,44825,2
340,34638,5
340,85230,1
340,6365,5
340,64690,2
340,76983,1
340,61172,2
340,24172,4
341,69689,3
341,12192,5
341,3428,2
341,1294,3
341,80679,2
341,5121,2
341,75297,3
341,22840,3
341,19613,3
341,38256,5
341,52550,4
341,81580,2
341,44825,2
341,34638,5
341,85230,4
341,6365,5
341,64690,5
341,76983,1
341,61172,3
341,24172,5
342,69689,5
342,12192,2
342,3428,2
342,1294,4
342,80679,5
342,5121,1
342,75297,5
342,22840,4
342,19613,1
342,38256,5
342,52550,3
342,81580,2
342,44825,5
342,34638,4
342,85230,1
342,6365,4
342,64690,2
342,76983,3
342,61172,1
342,24172,1
343,69689,2
343,12192,1
343,3428,2
343,1294,3
343,80679,5
343,5121,5
343,75297,1
343,22840,1
343,19613,1
343,38256,4
343,52550,4
343,81580,1
343,44825,3
343,34638,1
343,85230,3
343,6365,2
343,64690,4
343,76983,1
343,61172,3
343,24172,5
344,69689,5
344,12192,1
344,3428,4
344,1294,4
344,80679,3
344,5121,2
344,75297,2
344,22840,2
344,19613,4
344,38256,1
344,52550,4
344,81580,1
344,44825,3
344,34638,2
344,85230,5
344,6365,4
344,64690,2
344,76983,2
344,61172,5
344,24172,1
345,69689,3
345,12192,3
345,3428,3
345,1294,5
345,80679,5
345,5121,2
345,75297,1
345,22840,1
345,19613,2
345,38256,2
345,52550,2
345,81580,4
345,44825,5
345,34638,3
345,85230,2
345,6365,4
345,64690,5
345,76983,4
345,61172,5
345,24172,4
346,69689,1
346,12192,5
346,3428,4
346,1294,5
346,80679,1
346,5121,4
346,75297,1
346,22840,3
346,19613,3
346,38256,5
346,52550,5
346,81580,3
346,44825,2
346,34638,2
346,85230,3
346,6365,5
346,64690,5
346,76983,5
346,61172,3
346,24172,5
347,69689,3
347,12192,4
347,3428,1
347,1294,1
347,80679,3
347,5121,4
347,75297,3
347,22840,3
347,19613,5
347,38256,1
347,52550,1
347,81580,1
347,44825,2
347,34638,5
347,85230,1
347,6365,1
347,64690,3
347,76983,4
347,61172,3
347,24172,3
348,69689,3
348,12192,5
348,3428,1
348,1294,5
348,80679,4
348,5121,3
348,75297,3
348,22840,3
348,19613,4
348,38256,3
348,52550,5
348,81580,3
348,44825,5
348,34638,1
348,85230,2
348,6365,5
348,64690,5
348,76983,4
348,61172,3
348,24172,1
349,69689,1
349,12192,5
349,3428,2
349,1294,4
349,80679,3
349,5121,4
349,75297,3
349,22840,3
349,19613,4
349,38256,2
349,52550,3
349,81580,3
349,44825,4
349,34638,1
349,85230,5
349,6365,1
349,64690,3
349,76983,3
349,61172,3
349,24172,3
350,69689,2
350,12192,5
350,3428,3
350,1294,1
350,80679,1
350,5121,3
350,75297,4
350,22840,3
350,19613,1
350,38256,4
350,52550,3
350,81580,3
350,44825,4
350,34638,2
350,85230,4
350,6365,4
350,64690,5
350,76983,4
350,61172,1
350,24172,5
351,69689,4
351,12192,1
351,3428,2
351,1294,1
351,80679,5
351,5121,2
351,75297,3
351,22840,2
351,19613,3
351,38256,3
351,52550,2
351,81580,1
351,44825,4
351,34638,4
351,85230,4
351,6365,2
351,64690,3
351,76983,1
351,61172,3
351,24172,4
352,69689,1
352,12192,2
352,3428,5
352,1294,2
352,80679,2
352,5121,3
352,75297,3
352,22840,5
352,19613,2
352,38256,4
352,52550,1
352,81580,4
352,44825,4
352,34638,5
352,85230,3
352,6365,5
352,64690,2
352,76983,3
352,61172,4
352,24172,1
353,69689,3
353,12192,4
353,3428,5
353,1294,5
353,80679,4
353,5121,3
353,75297,2
353,22840,1
353,19613,2
353,38256,4
353,52550,3
353,81580,1
353,44825,5
353,34638,1
353,85230,3
353,6365,1
353,64690,5
353,76983,5
353,61172,4
353,24172,3
354,69689,2
354,12192,2
354,3428,2
354,1294,1
354,80679,2
354,5121,5
354,75297,4
354,22840,3
354,19613,3
354,38256,1
354,52550,5
354,81580,5
354,44825,2
354,34638,2
354,85230,2
354,6365,2
354,64690,3
354,76983,3
354,61172,1
354,24172,1
355,69689,1
355,12192,3
355,3428,1
355,1294,1
355,80679,5
355,5121,4
355,75297,3
355,22840,1
355,19613,5
355,38256,3
355,52550,3
355,81580,4
355,44825,4
355,34638,5
355,85230,5
355,6365,2
355,64690,4
355,76983,4
355,61172,4
355,24172,4
356,69689,4
356,12192,1
356,3428,2
356,1294,1
356,80679,2
356,5121,5
356,75297,2
356,22840,4
356,19613,2
356,38256,4
356,52550,4
356,81580,2
356,44825,5
356,34638,3
356,85230,3
356,6365,3
356,64690,3
356,76983,1
356,61172,4
356,24172,2
357,69689,4
357,12192,4
357,3428,1
357,1294,4
357,80679,1
357,5121,2
357,75297,1
357,22840,3
357,19613,1
357,38256,1
357,52550,2
357,81580,5
357,44825,2
357,34638,4
357,85230,5
357,6365,2
357,64690,5
357,76983,5
357,61172,3
357,24172,3
358,69689,1
358,12192,2
358,3428,2
358,1294,1
358,80679,2
358,5121,2
358,75297,3
358,22840,3
358,19613,2
358,38256,3
358,52550,3
358,81580,1
358,44825,2
358,34638,1
358,85230,5
358,6365,3
358,64690,3
358,76983,2
358,61172,4
358,24172,2
359,69689,3
359,12192,5
359,3428,1
359,1294,3
359,80679,2
359,5121,1
359,75297,3
359,22840,3
359,19613,5
359,38256,4
359,52550,3
359,81580,1
359,44825,3
359,34638,3
359,85230,4
359,6365,5
359,64690,2
359,76983,2
359,61172,2
359,24172,4
360,69689,1
360,12192,3
360,3428,1
360,1294,3
360,80679,4
360,5121,2
360,75297,4
360,22840,4
360,19613,3
360,38256,2
360,52550,1
360,81580,3
360,44825,2
360,34638,3
360,85230,1
360,6365,5
360,64690,5
360,76983,1
360,61172,3
360,24172,1
361,69689,5
361,12192,3
361,3428,5
361,1294,4
361,80679,2
361,5121,1
361,75297,3
361,22840,3
361,19613,4
361,38256,1
361,52550,4
361,81580,1
361,44825,5
361,34638,4
361,85230,5
361,6365,1
361,64690,4
361,76983,4
361,61172,5
361,24172,1
362,69689,4
362,12192,3
362,3428,4
362,1294,3
362,80679,2
362,5121,1
362,75297,4
362,22840,3
362,19613,1
362,38256,4
362,52550,1
362,81580,2
362,44825,1
362,34638,3
362,85230,3
362,6365,5
362,64690,4
362,76983,1
362,61172,3
